id,name,pop,labor_force,employed,unemployed,unemployment_rate,annual_avg_estabs_count,annual_avg_emplvl,total_annual_wages,taxable_annual_wages,annual_avg_wkly_wage,annual_contributions
13101,Echols,2564,1857.0,1792.0,65.0,3.5,46,887,12318047,0,267,0
13103,Effingham,25424,19004.0,18398.0,606.0,3.2,497,6734,185724985,0,530,0
13105,Elbert,13146,9710.0,9195.0,515.0,5.3,558,7250,163448513,0,434,0
13107,Emanuel,14125,9933.0,9364.0,569.0,5.7,480,7395,151405510,0,394,0
13109,Evans,6852,4690.0,4485.0,205.0,4.4,268,4790,95407956,0,383,0
13111,Fannin,12733,9070.0,8712.0,358.0,3.9,418,4876,103048535,0,406,0
13113,Fayette,62353,49730.0,48393.0,1337.0,2.7,2305,32965,933214193,0,544,0
13115,Floyd,59544,44685.0,42959.0,1726.0,3.9,2076,40054,1133139355,0,544,0
13117,Forsyth,68825,57230.0,55837.0,1393.0,2.4,2605,34019,1143103232,0,646,0
13119,Franklin,13155,9934.0,9540.0,394.0,4.0,475,7589,184235858,0,467,0
13121,Fulton,578561,429759.0,414781.0,14978.0,3.5,34226,759387,35868731783,0,908,0
13123,Gilmer,15730,11300.0,10920.0,380.0,3.4,405,7010,150406103,0,413,0
13125,Glascock,1613,1189.0,1140.0,49.0,4.1,43,547,13144219,0,462,0
13127,Glynn,43929,34787.0,33548.0,1239.0,3.6,2505,36719,945558082,0,495,0
13129,Gordon,30064,24302.0,23474.0,828.0,3.4,962,21475,557173868,0,499,0
13131,Grady,15265,11001.0,10507.0,494.0,4.5,464,5941,127698979,0,413,0
13133,Greene,9358,6371.0,6085.0,286.0,4.5,345,5192,120828953,0,448,0
13135,Gwinnett,422326,346112.0,336524.0,9588.0,2.8,17403,283386,11083550877,0,752,0
13137,Habersham,24131,18359.0,17709.0,650.0,3.5,809,14146,349582842,0,475,0
13139,Hall,95792,73522.0,71319.0,2203.0,3.0,3223,64694,1873753106,0,557,0
13141,Hancock,6879,3274.0,3015.0,259.0,7.9,98,1755,34415568,0,377,0
13143,Haralson,16846,12391.0,11945.0,446.0,3.6,444,6267,153120472,0,470,0
13145,Harris,16031,12901.0,12491.0,410.0,3.2,349,5081,90821081,0,344,0
13147,Hart,14699,11367.0,10910.0,457.0,4.0,410,7923,206676052,0,502,0
13149,Heard,7138,5124.0,4918.0,206.0,4.0,123,2493,77635333,0,599,0
13151,Henry,82585,67461.0,65635.0,1826.0,2.7,2120,31474,858651597,0,525,0
13153,Houston,74973,53584.0,51743.0,1841.0,3.4,2094,44820,1373103292,0,589,0
13155,Irwin,6339,4537.0,4325.0,212.0,4.7,173,2604,53870884,0,398,0
13157,Jackson,28144,21347.0,20662.0,685.0,3.2,849,15175,368989614,0,468,0
13159,Jasper,7538,5774.0,5586.0,188.0,3.3,181,2591,63301303,0,470,0
13161,Jeff Davis,8359,5783.0,5513.0,270.0,4.7,326,5244,120745347,0,443,0
13163,Jefferson,10851,6764.0,6307.0,457.0,6.8,402,5598,143580440,0,493,0
13165,Jenkins,5410,3727.0,3527.0,200.0,5.4,160,2916,59850260,0,395,0
13167,Johnson,5406,3401.0,3193.0,208.0,6.1,147,2225,46620992,0,403,0
13169,Jones,16025,11787.0,11327.0,460.0,3.9,330,3136,73038714,0,448,0
13171,Lamar,10704,8045.0,7681.0,364.0,4.5,230,3708,85814897,0,445,0
13173,Lanier,4883,3332.0,3167.0,165.0,5.0,138,1417,28903598,0,392,0
13175,Laurens,29041,21401.0,20416.0,985.0,4.6,1101,20067,499266661,0,478,0
13177,Lee,17049,13142.0,12688.0,454.0,3.5,291,3958,80992205,0,394,0
13179,Liberty,42283,19618.0,18576.0,1042.0,5.3,740,14245,331285716,0,447,0
13181,Lincoln,5476,3771.0,3552.0,219.0,5.8,160,1597,32044653,0,386,0
13183,Long,6861,4317.0,4158.0,159.0,3.7,76,656,11910504,0,349,0
13185,Lowndes,63645,43444.0,41485.0,1959.0,4.5,2455,44012,1013719757,0,443,0
13187,Lumpkin,14931,10903.0,10577.0,326.0,3.0,433,5778,140276502,0,467,0
13189,McDuffie,13853,9898.0,9457.0,441.0,4.5,500,8444,195077778,0,444,0
13191,McIntosh,7178,4890.0,4678.0,212.0,4.3,216,2206,40467186,0,353,0
13193,Macon,9074,5419.0,5055.0,364.0,6.7,257,4090,109245329,0,514,0
13195,Madison,17314,13797.0,13344.0,453.0,3.3,360,3586,78103815,0,419,0
13197,Marion,4758,3321.0,3188.0,133.0,4.0,111,2646,47768849,0,347,0
13199,Meriwether,14494,10129.0,9666.0,463.0,4.6,370,6029,138599623,0,442,0
13201,Miller,3907,3253.0,3117.0,136.0,4.2,189,1465,30150535,0,396,0
13205,Mitchell,15785,9907.0,9394.0,513.0,5.2,496,8847,173373604,0,377,0
13207,Monroe,14863,11349.0,10924.0,425.0,3.7,401,5558,144449994,0,500,0
13209,Montgomery,5647,3918.0,3690.0,228.0,5.8,128,1750,40730199,0,448,0
13211,Morgan,10137,8170.0,7886.0,284.0,3.5,384,5809,145254151,0,481,0
13213,Murray,25121,19601.0,18935.0,666.0,3.4,487,13141,329152594,0,482,0
13215,Muscogee,123194,83631.0,79637.0,3994.0,4.8,4559,98762,2745463389,0,535,0
13217,Newton,41854,32279.0,31214.0,1065.0,3.3,1082,17600,503875473,0,551,0
13219,Oconee,17235,14334.0,13963.0,371.0,2.6,611,6417,150165918,0,450,0
13221,Oglethorpe,8373,6624.0,6421.0,203.0,3.1,198,1697,36545389,0,414,0
13223,Paulding,56001,45732.0,44497.0,1235.0,2.7,984,11996,304033755,0,487,0
13225,Peach,16406,10808.0,10311.0,497.0,4.6,463,8520,228272724,0,515,0
13227,Pickens,15666,12476.0,12097.0,379.0,3.0,447,5443,137830251,0,487,0
13229,Pierce,10367,7635.0,7325.0,310.0,4.1,328,3688,77287879,0,403,0
13231,Pike,8965,6979.0,6719.0,260.0,3.7,180,1831,42374833,0,445,0
13233,Polk,24981,17583.0,16855.0,728.0,4.1,638,10304,246859600,0,461,0
13235,Pulaski,6530,4369.0,4189.0,180.0,4.1,239,3242,77865903,0,462,0
13237,Putnam,12584,9040.0,8717.0,323.0,3.6,363,6208,158237238,0,490,0
13239,Quitman,1569,1041.0,974.0,67.0,6.4,42,278,5698401,0,394,0
13241,Rabun,9673,7267.0,7032.0,235.0,3.2,483,6112,134279640,0,423,0
13243,Randolph,4851,3003.0,2823.0,180.0,6.0,215,2470,51384215,0,400,0
13245,Richmond,133454,87167.0,83280.0,3887.0,4.5,4680,106981,3052023757,0,549,0
13247,Rockdale,48376,36870.0,35713.0,1157.0,3.1,1951,33830,1008387758,0,573,0
13249,Schley,2439,1715.0,1644.0,71.0,4.1,79,1248,28461588,0,439,0
13251,Screven,9618,6598.0,6271.0,327.0,5.0,287,3831,86613679,0,435,0
13253,Seminole,5848,4007.0,3807.0,200.0,5.0,228,2639,54757611,0,399,0
13255,Spalding,38272,28104.0,26882.0,1222.0,4.3,1237,22807,569465115,0,480,0
13257,Stephens,16483,13206.0,12724.0,482.0,3.6,569,10473,268194956,0,492,0
13259,Stewart,3231,2086.0,1971.0,115.0,5.5,102,1197,22772952,0,366,0
13261,Sumter,21497,15318.0,14677.0,641.0,4.2,771,14541,338962461,0,448,0
13263,Talbot,4299,2849.0,2692.0,157.0,5.5,80,778,17930288,0,443,0
13265,Taliaferro,1286,848.0,804.0,44.0,5.2,35,197,3419598,0,334,0
13267,Tattnall,15623,8848.0,8331.0,517.0,5.8,355,6074,122441544,0,388,0
13269,Taylor,5710,3407.0,3225.0,182.0,5.3,162,2096,50830596,0,466,0
13271,Telfair,7974,4427.0,4081.0,346.0,7.8,269,4218,85504277,0,390,0
13273,Terrell,6937,4654.0,4406.0,248.0,5.3,202,2600,55400930,0,410,0
13275,Thomas,27465,19832.0,18989.0,843.0,4.3,1170,21166,539426800,0,490,0
13277,Tift,25101,18903.0,18114.0,789.0,4.2,1195,21014,514140608,0,471,0
13279,Toombs,16800,12239.0,11428.0,811.0,6.6,726,10864,223986547,0,396,0
13281,Towns,5671,4249.0,4064.0,185.0,4.4,272,2663,52000657,0,375,0
13283,Treutlen,4498,2634.0,2426.0,208.0,7.9,109,1141,20544790,0,346,0
13285,Troup,37895,30066.0,28969.0,1097.0,3.6,1478,34637,1021556113,0,567,0
13287,Turner,5930,4366.0,4121.0,245.0,5.6,206,2341,48125159,0,395,0
13289,Twiggs,7017,4597.0,4392.0,205.0,4.5,109,1716,61182742,0,686,0
13291,Union,10779,8098.0,7775.0,323.0,4.0,456,4871,104925030,0,414,0
13293,Upson,17737,12798.0,12143.0,655.0,5.1,506,9691,230117682,0,457,0
13295,Walker,40241,30410.0,29323.0,1087.0,3.6,812,15381,367578347,0,460,0
13297,Walton,40747,32489.0,31464.0,1025.0,3.2,1137,13668,356518844,0,502,0
13299,Ware,22696,15209.0,14436.0,773.0,5.1,1023,16059,363778231,0,436,0
13301,Warren,3917,2641.0,2494.0,147.0,5.6,106,1756,44432212,0,487,0
13303,Washington,13862,8567.0,8157.0,410.0,4.8,465,8899,264023083,0,571,0
13305,Wayne,17890,11350.0,10783.0,567.0,5.0,529,9283,234257284,0,485,0
13307,Webster,1546,1069.0,1028.0,41.0,3.8,51,461,10630043,0,444,0
13309,Wheeler,4262,2306.0,2161.0,145.0,6.3,92,945,19886667,0,405,0
13311,White,13300,10819.0,10434.0,385.0,3.6,549,5779,133623300,0,445,0
13313,Whitfield,56283,43622.0,42072.0,1550.0,3.6,2613,62371,1825179199,0,563,0
13315,Wilcox,5823,3251.0,3096.0,155.0,4.8,130,1361,27333840,0,386,0
13317,Wilkes,6795,5039.0,4802.0,237.0,4.7,301,4218,93391371,0,426,0
13319,Wilkinson,6601,4510.0,4315.0,195.0,4.3,181,3359,108330652,0,620,0
13321,Worth,14234,10288.0,9834.0,454.0,4.4,321,3500,74500275,0,409,0
